STATEFP,COUNTYFP,TRACTCE,AFFGEOID,GEOID,NAME,COUNTY,StateAbbr,StateDesc,Location,E_TOTPOP,M_TOTPOP,E_DAYPOP,SPL_EJI,RPL_EJI,SPL_SER,RPL_SER,EPL_OZONE,EPL_PM,EPL_DSLPM,EPL_TOTCR,SPL_EBM_THEME1,RPL_EBM_DOM1,EPL_NPL,EPL_TRI,EPL_TSD,EPL_RMP,EPL_COAL,EPL_LEAD,SPL_EBM_THEME2,RPL_EBM_DOM2,EPL_PARK,EPL_HOUAGE,EPL_WLKIND,SPL_EBM_THEME3,RPL_EBM_DOM3,EPL_RAIL,EPL_ROAD,EPL_AIRPRT,SPL_EBM_THEME4,RPL_EBM_DOM4,EPL_IMPWTR,SPL_EBM_THEME5,RPL_EBM_DOM5,SPL_EBM,RPL_EBM,EPL_MINRTY,SPL_SVM_DOM1,RPL_SVM_DOM1,EPL_POV200,EPL_NOHSDP,EPL_UNEMP,EPL_RENTER,EPL_HOUBDN,EPL_UNINSUR,EPL_NOINT,SPL_SVM_DOM2,RPL_SVM_DOM2,EPL_AGE65,EPL_AGE17,EPL_DISABL,EPL_LIMENG,SPL_SVM_DOM3,RPL_SVM_DOM3,EPL_MOBILE,EPL_GROUPQ,SPL_SVM_DOM4,RPL_SVM_DOM4,SPL_SVM,RPL_SVM,F_BPHIGH,F_ASTHMA,F_CANCER,F_MHLTH,F_DIABETES,F_HVM,RPL_HVM,E_OZONE,E_PM,E_DSLPM,E_TOTCR,E_NPL,E_TRI,E_TSD,E_RMP,E_COAL,E_LEAD,E_PARK,E_HOUAGE,E_WLKIND,E_RAIL,E_ROAD,E_AIRPRT,E_IMPWTR,EP_MINRTY,EP_POV200,EP_NOHSDP,EP_UNEMP,EP_RENTER,EP_HOUBDN,EP_UNINSUR,EP_NOINT,EP_AGE65,EP_AGE17,EP_DISABL,EP_LIMENG,EP_MOBILE,EP_GROUPQ,EP_BPHIGH,EP_ASTHMA,EP_CANCER,EP_MHLTH,EP_DIABETES,EPL_BPHIGH,EPL_ASTHMA,EPL_CANCER,EPL_DIABETES,EPL_MHLTH
41,67,32410,1400000US41067032410,41067032410,324.1,Washington,OR,Oregon,"Census Tract 324.10, Washington County, Oregon",4160,447,3669,1.1536,0.4436,1.1536,0.6323,0,0.2436,0.5746,0.4468,1.265,0.2459,0,0.8577,0.9694,0,0,0,1.8271,0.8757,0.3853,0.3214,0.1644,0.8711,0.0466,0.7891,0,0,0.7891,0.368,0.9093,0.9093,0.9093,5.6616,0.4384,0.7533,0.7533,0.7533,0.4049,0.9324,0.3881,0.6476,0.5674,0.7396,0.5279,4.2079,0.6567,0.4335,0.8351,0.3952,0.921,2.5848,0.9012,0,0.6383,0.6383,0.3566,8.1843,0.7152,0,0,0,0,0,0,0,0,7.81,0.46,29.83,0,100,37.99,0,0,0,100,45.77,14.22,100,0,0,100,61.2,25.3518,30.6,4,42.1,28.3672,11.7,17.3,14.6,27.7,11.1,14.6,0,0.7,24.9,10.1,5.3,14.3,8.8,0.1278,0.5987,0.2235,0.2542,0.538
41,67,32501,1400000US41067032501,41067032501,325.01,Washington,OR,Oregon,"Census Tract 325.01, Washington County, Oregon",3393,493,9787,1.5982,0.6673,1.1982,0.6631,0,0.2162,0.4853,0.4078,1.1093,0.195,0,0.8011,0,0,0,0,0.8011,0.4889,0.3853,0.5249,0.1234,1.0336,0.0982,0.7636,0,0,0.7636,0.3188,0.9093,0.9093,0.9093,4.6169,0.2098,0.7118,0.7118,0.7118,0.8506,0.8399,0.838,0.8356,0.8902,0.8944,0.7245,5.8732,0.9368,0.4036,0.4423,0.8635,0.8474,2.5568,0.8892,0.7752,0.9713,1.7465,0.9739,10.8883,0.9884,0,1,0,1,0,2,0.4,0,7.64,0.39,29.01,0,91.55,0,0,0,0,100,63.55,14.75,98.29,0,0,100,54.3,53.1646,21.9,9,61.1,44.5887,17.6,23.8,14.1,21.3,19.7,8.4,9.1,20.6,29.1,11.4,4.6,19.3,11.4,0.3316,0.848,0.1239,0.5831,0.9171
41,67,32502,1400000US41067032502,41067032502,325.02,Washington,OR,Oregon,"Census Tract 325.02, Washington County, Oregon",3245,270,1578,0.9095,0.2995,0.9095,0.4432,0,0.2385,0.5501,0.4458,1.2344,0.2351,0,0.7077,0,0,0,0,0.7077,0.4372,0.5151,0.1432,0.3048,0.9631,0.0723,0.6237,0,0,0.6237,0.2298,0.9093,0.9093,0.9093,4.4382,0.1769,0.6395,0.6395,0.6395,0.4761,0.576,0.5492,0.5452,0.6406,0.584,0.707,4.0781,0.6302,0.1314,0.5832,0.4382,0.7695,1.9223,0.4234,0.7504,0.919,1.6694,0.9516,8.3093,0.7326,0,0,0,0,0,0,0,0,7.78,0.44,29.81,0,64.46,0,0,0,0,75.87,24.64,12.5,65.08,0,0,100,44.3,28.707,11.6,5.2,34.5,31.0078,8.4,23.1,8.8,23.2,11.7,5.2,7.6,6,22.1,10,5,14,7.5,0.0588,0.5713,0.1785,0.118,0.5033
41,67,32503,1400000US41067032503,41067032503,325.03,Washington,OR,Oregon,"Census Tract 325.03, Washington County, Oregon",3895,303,3530,0.7255,0.1969,0.7255,0.2981,0,0.2558,0.5115,0.4419,1.2092,0.2261,0,0.6849,0.9674,0,0,0,1.6523,0.8067,0.4787,0.4627,0.4137,1.3551,0.3073,0.598,0,0,0.598,0.2152,0.9093,0.9093,0.9093,5.7239,0.4519,0.5769,0.5769,0.5769,0.3553,0.2321,0.2138,0.1418,0.3372,0.1551,0.1695,1.6048,0.1296,0.4461,0.604,0.2631,0.562,1.8752,0.384,0.8244,0.5072,1.3316,0.7886,5.3885,0.2736,0,0,0,0,0,0,0,0,7.88,0.41,29.72,0,57.57,34.87,0,0,0,86.2,58.32,10.67,58.41,0,0,100,37,22.9563,5,2.8,13.2,21.7617,2.8,7.5,14.8,23.5,9.3,1.8,12.7,0.3,29.2,10.3,6.4,13.9,10,0.3375,0.6494,0.4287,0.4083,0.4916
41,67,32603,1400000US41067032603,41067032603,326.03,Washington,OR,Oregon,"Census Tract 326.03, Washington County, Oregon",7800,497,5932,0.9747,0.3398,0.7747,0.3356,0,0.2071,0.3551,0.3041,0.8663,0.1312,0,0.5264,0,0.6299,0,0,1.1563,0.6482,0.6254,0.1106,0.3324,1.0684,0.113,0.4278,0.4925,0.9549,1.8752,0.9317,0.9093,0.9093,0.9093,5.8755,0.4883,0.4501,0.4501,0.4501,0.3141,0.4127,0.6674,0.4009,0.3453,0.1551,0.2928,2.5883,0.3062,0.3166,0.9178,0.0457,0.6526,1.9327,0.4327,0,0.5072,0.5072,0.2492,5.4783,0.2864,0,1,0,0,0,1,0.2,0,7.57,0.3,26.7,0,18.87,0,0.19,0,0,40.99,19.18,12.08,22.32,49.82,33.98,100,25.6,20.9487,8.1,6.3,25.8,21.9829,2.8,10.8,12.6,30.5,5.1,2.8,0,0.3,25.2,10.4,5.9,13.7,8.6,0.1385,0.6732,0.3289,0.2307,0.4677
41,67,32604,1400000US41067032604,41067032604,326.04,Washington,OR,Oregon,"Census Tract 326.04, Washington County, Oregon",6470,476,7031,1.1767,0.4561,0.7767,0.3371,0,0.2084,0.3993,0.332,0.9397,0.1488,0,0.6645,0,0,0,0,0.6645,0.4105,0.4099,0.5912,0.1601,1.1612,0.1604,0.7891,0,0.9038,1.6929,0.9081,0.9093,0.9093,0.9093,5.3676,0.3703,0.5826,0.5826,0.5826,0.4552,0.6289,0.3007,0.5672,0.573,0.4102,0.3043,3.2395,0.4455,0.2777,0.421,0.1879,0.779,1.6656,0.2298,0,0.7705,0.7705,0.4538,6.2582,0.4064,0,1,0,1,0,2,0.4,0,7.58,0.33,27.38,0,51.69,0,0,0,0,98.85,69.09,14.27,100,0,6.16,100,37.6,27.6825,13,3.4,36,28.5529,5.8,11.1,11.9,21,8.2,5.5,0,1.8,26.7,10.9,5.3,16.2,9.6,0.2035,0.7741,0.2235,0.3566,0.7328
41,67,32606,1400000US41067032606,41067032606,326.06,Washington,OR,Oregon,"Census Tract 326.06, Washington County, Oregon",5770,864,4996,1.2714,0.5093,1.0714,0.5735,0,0.2263,0.4441,0.3642,1.0346,0.174,0,0.7499,0,0,0,0,0.7499,0.4613,0.3853,0.5362,0.1843,1.1058,0.1306,0.7746,0,0.9875,1.7621,0.92,0.9093,0.9093,0.9093,5.5617,0.4152,0.5993,0.5993,0.5993,0.5019,0.596,0.7397,0.6831,0.709,0.69,0.4188,4.3385,0.6828,0.4767,0.5684,0.3298,0.8096,2.1845,0.6546,0,0.6744,0.6744,0.3833,7.7967,0.6562,0,1,0,0,0,1,0.2,0,7.71,0.36,28.1,0,77.32,0,0,0,0,100,64.51,13.97,99.35,0,90.65,100,39.4,30.0348,12.1,7.2,45.1,33.7928,10.5,14.2,15.3,23,10.2,6.6,0,0.9,28.2,10.6,6.4,15,10.2,0.2797,0.718,0.4287,0.4345,0.6166
41,67,32607,1400000US41067032607,41067032607,326.07,Washington,OR,Oregon,"Census Tract 326.07, Washington County, Oregon",5004,371,19062,0.6667,0.1673,0.6667,0.256,0,0.2538,0.4723,0.4395,1.1656,0.2124,0,0.8577,0,0.7698,0,0,1.6275,0.7973,0.3853,0.029,0.0503,0.4646,0.0011,0.5471,0.5445,0.9381,2.0297,0.9482,0.9093,0.9093,0.9093,6.1967,0.5611,0.626,0.626,0.626,0.0687,0.0152,0.2424,0.8991,0.2558,0.0177,0.1629,1.6618,0.1385,0.4214,0.0396,0.0785,0.6037,1.1432,0.0525,0,0.5876,0.5876,0.316,4.0186,0.1056,0,0,0,0,0,0,0,0,7.87,0.38,29.66,0,100,0,9.42,0,0,100,3.97,16,45.8,61.25,20.51,100,42.5,8.3333,0.7,3,70.6,19.5944,0.7,7.3,14.4,7.9,6.1,2.2,0,0.5,21.6,8.9,5.8,10.3,6.3,0.0515,0.2567,0.3102,0.0498,0.1057
41,67,32608,1400000US41067032608,41067032608,326.08,Washington,OR,Oregon,"Census Tract 326.08, Washington County, Oregon",2397,174,10367,0.4469,0.0753,0.4469,0.1195,0,0.2367,0.4441,0.3673,1.0481,0.1776,0,0.8577,0,0,0,0,0.8577,0.5172,0.3889,0.0273,0.2262,0.6424,0.0108,0.6147,0.1933,0.9936,1.8016,0.9248,0.9093,0.9093,0.9093,5.2591,0.3463,0.5616,0.5616,0.5616,0.1541,0.166,0.3881,0.6763,0.3355,0.2059,0.1811,2.107,0.213,0.3626,0.2303,0.2847,0.4203,1.2979,0.0807,0,0,0,0,3.9665,0.1006,0,0,0,0,0,0,0,0,7.77,0.36,28.17,0,100,0,0,0,0,99.96,3.74,13.5,62.82,1.88,100,100,35.5,13.1017,3.9,4,44.5,21.7172,3.4,7.8,13.4,17.9,9.6,0.9,0,0,22.9,9.1,5.7,11.4,7.2,0.0729,0.3108,0.2923,0.0952,0.2068
41,67,32609,1400000US41067032609,41067032609,326.09,Washington,OR,Oregon,"Census Tract 326.09, Washington County, Oregon",2513,183,7343,0.2753,0.0287,0.2753,0.0479,0,0.2149,0.3844,0.3125,0.9118,0.1419,0,0.7887,0,0,0,0,0.7887,0.4823,0.3853,0.0391,0.2404,0.6648,0.0127,0.2884,0,0.9936,1.282,0.6151,0.9093,0.9093,0.9093,4.5566,0.198,0.5939,0.5939,0.5939,0.0841,0.0924,0.0362,0.7363,0.2653,0.0177,0.1251,1.3571,0.0927,0.1055,0.752,0.0166,0.399,1.2731,0.0752,0.496,0,0.496,0.2438,3.7201,0.0773,0,0,0,0,0,0,0,0,7.63,0.32,26.9,0,88.38,0,0,0,0,100,5.62,13.33,3.09,0,100,100,38.8,9.2474,2.6,1.1,49.9,19.8529,0.7,6.2,8.1,25.9,3.1,0.8,0.7,0,19.1,9,4.5,11.6,5.8,0.0265,0.2831,0.1118,0.0354,0.2276
